Height,Weight,Head Round,Shoulder Width,Woman
186.0,71.0,55.0,3.8316448258978824,0.0
170.0,79.0,55.0,3.934480776012413,0.0
170.0,68.0,58.0,3.8779173622787595,0.0
179.0,65.0,58.0,4.1916410285085215,0.0
178.0,79.0,58.0,5.108025997090204,0.0
175.0,60.0,55.0,3.915179427461031,0.0
177.0,68.0,55.0,3.883861186008487,0.0
168.0,72.0,56.0,5.31388301434967,0.0
179.0,85.0,56.0,4.433154606731349,0.0
178.0,81.0,56.0,4.050022914602408,0.0
181.0,66.0,58.0,5.100452236414785,0.0
192.0,85.0,58.0,3.8228255064584586,0.0
169.0,62.0,57.0,5.020591802322517,0.0
178.0,73.0,55.0,4.737978952886538,0.0
170.0,74.0,55.0,5.041136157139654,0.0
190.0,79.0,54.0,4.088392426300835,0.0
181.0,85.0,56.0,4.254954878270175,0.0
177.0,73.0,57.0,5.330476595963502,0.0
184.0,72.0,58.0,4.740626391249354,0.0
188.0,97.0,54.0,4.519720161472319,0.0
187.0,86.0,57.0,5.311967264800066,0.0
188.0,81.0,54.0,3.9760265521713207,0.0
175.0,76.0,57.0,4.113942101535755,0.0
187.0,94.0,57.0,4.168047172693534,0.0
186.0,95.0,56.0,4.403773672630731,0.0
191.0,77.0,54.0,5.232635397709403,0.0
192.0,77.0,56.0,5.29060144890844,0.0
194.0,87.0,55.0,4.134808566302439,0.0
179.0,81.0,58.0,3.861893193089775,0.0
176.0,84.0,56.0,4.703323652099527,0.0
186.0,72.0,56.0,4.831198272377607,0.0
180.0,87.0,58.0,4.980793117256987,0.0
190.0,80.0,56.0,4.227599588363221,0.0
172.0,79.0,56.0,4.029607219361353,0.0
173.0,58.0,55.0,4.188628374006572,0.0
168.0,65.0,54.0,4.238978858537188,0.0
171.0,65.0,57.0,4.895290990028775,0.0
177.0,73.0,55.0,5.1062701662370324,0.0
174.0,60.0,54.0,4.3350992003245485,0.0
181.0,78.0,54.0,4.944915538874122,0.0
168.0,53.0,54.0,4.294430668521722,0.0
183.0,81.0,54.0,5.185942419623984,0.0
192.0,89.0,57.0,5.276021344202515,0.0
181.0,79.0,55.0,3.8564370649645454,0.0
186.0,90.0,56.0,4.077739383441307,0.0
177.0,67.0,58.0,4.538898586080757,0.0
184.0,74.0,55.0,5.373775593383083,0.0
173.0,63.0,54.0,3.8602179317783762,0.0
169.0,70.0,57.0,4.794597990814996,0.0
172.0,65.0,56.0,4.250190382583856,0.0
176.0,84.0,54.0,5.211006061230592,0.0
178.0,80.0,56.0,4.722930861857955,0.0
173.0,71.0,55.0,4.585009861054592,0.0
173.0,64.0,57.0,4.734797616962219,0.0
179.0,88.0,58.0,4.793602083294143,0.0
184.0,73.0,55.0,5.3977616700568785,0.0
171.0,73.0,56.0,5.192558008504669,0.0
192.0,81.0,56.0,4.652843586186007,0.0
175.0,84.0,54.0,4.056533579607779,0.0
188.0,88.0,56.0,4.429613924429357,0.0
183.0,69.0,56.0,4.503131098407831,0.0
189.0,81.0,58.0,4.020693890746899,0.0
190.0,88.0,54.0,3.9022017929650286,0.0
180.0,79.0,57.0,4.007938095475813,0.0
184.0,74.0,54.0,4.154423104686715,0.0
171.0,60.0,56.0,5.134877272557981,0.0
146.0,39.0,52.0,4.112541898628319,1.0
177.0,85.0,53.0,2.70222854335411,1.0
165.0,63.0,56.0,4.197714907064638,1.0
170.0,81.0,56.0,4.2840246622486156,1.0
161.0,75.0,56.0,4.107682344759095,1.0
172.0,74.0,56.0,2.8530902494407724,1.0
142.0,46.0,54.0,3.8758901292427748,1.0
174.0,72.0,57.0,2.9465149025410953,1.0
163.0,75.0,50.0,3.8703495983548093,1.0
149.0,52.0,52.0,3.3755482445879936,1.0
142.0,50.0,52.0,2.9864187364957293,1.0
176.0,90.0,55.0,3.3325300432705243,1.0
145.0,42.0,50.0,4.321486132126748,1.0
165.0,65.0,54.0,3.591083672273503,1.0
179.0,74.0,56.0,2.902535702868336,1.0
148.0,50.0,52.0,3.669850317087086,1.0
161.0,61.0,50.0,3.7131284924635555,1.0
142.0,55.0,54.0,3.22374956799809,1.0
142.0,43.0,51.0,2.9714817921420416,1.0
160.0,57.0,51.0,3.4307752623209034,1.0
155.0,65.0,56.0,3.399918693277038,1.0
183.0,89.0,53.0,2.7240561535135566,1.0
173.0,63.0,51.0,2.866972286569945,1.0
146.0,47.0,50.0,3.133169759626024,1.0
169.0,74.0,51.0,4.579231599126075,1.0
161.0,67.0,52.0,3.091289854951844,1.0
160.0,73.0,54.0,4.269880081746795,1.0
180.0,82.0,51.0,2.71731614409246,1.0
156.0,53.0,50.0,3.7420987847919305,1.0
170.0,70.0,54.0,3.099295994017636,1.0
144.0,56.0,53.0,2.744238077864296,1.0
181.0,84.0,52.0,3.9493556996913073,1.0
169.0,63.0,54.0,4.4068024288748315,1.0
170.0,76.0,54.0,4.500035439405114,1.0
179.0,84.0,50.0,2.8122866761853826,1.0
173.0,82.0,57.0,3.3532444582898355,1.0
182.0,74.0,57.0,3.1464863708214352,1.0
176.0,66.0,51.0,4.310404760353305,1.0
143.0,35.0,50.0,3.299564885219696,1.0
150.0,44.0,52.0,3.888694948310804,1.0
163.0,77.0,55.0,3.899720835902813,1.0
147.0,55.0,57.0,3.4603198648636955,1.0
163.0,58.0,53.0,4.32186111152624,1.0
155.0,53.0,57.0,3.9478044494514224,1.0
181.0,94.0,56.0,4.214882378296062,1.0
161.0,63.0,56.0,3.8309957334890274,1.0
143.0,50.0,50.0,3.941048670247384,1.0
152.0,53.0,55.0,3.0394110008513104,1.0
161.0,61.0,57.0,3.2141875537804574,1.0
163.0,55.0,53.0,4.640531089447501,1.0
169.0,78.0,55.0,3.7072311344337736,1.0
168.0,81.0,57.0,4.6836194956388075,1.0
183.0,84.0,55.0,2.8710983140645427,1.0
159.0,72.0,50.0,4.290102798029121,1.0
146.0,60.0,51.0,3.7843773953651785,1.0
146.0,49.0,52.0,3.3826526444829024,1.0
167.0,81.0,57.0,3.114912020574045,1.0
172.0,84.0,55.0,3.5361980050750432,1.0
165.0,66.0,51.0,4.557873411944639,1.0
152.0,56.0,55.0,3.212705900788949,1.0
171.0,79.0,54.0,3.2081272792637474,1.0
168.0,73.0,50.0,2.7517031444103894,1.0
173.0,71.0,50.0,3.9129727496774063,1.0
146.0,36.0,52.0,2.76572361520817,1.0
178.0,70.0,54.0,3.5472296077573207,1.0
160.0,56.0,54.0,4.305446089179853,1.0
146.0,48.0,51.0,4.047692289432376,1.0
179.0,86.0,56.0,2.7393593043710913,1.0
155.0,50.0,51.0,4.148208433530529,1.0
162.0,76.0,51.0,3.5087355376502183,1.0
151.0,53.0,56.0,4.3229838432478225,1.0
150.0,64.0,51.0,4.672401588106361,1.0
154.0,55.0,52.0,3.7166009827391804,1.0
150.0,58.0,51.0,4.594510932999436,1.0
155.0,52.0,52.0,3.1222402904993203,1.0
157.0,56.0,56.0,3.670651320859641,1.0
150.0,41.0,54.0,3.6740469625810084,1.0
145.0,47.0,56.0,2.857840794337411,1.0
154.0,55.0,54.0,3.7378950101583777,1.0
150.0,59.0,55.0,3.0422415220983328,1.0
142.0,42.0,52.0,4.237129218453145,1.0
170.0,72.0,55.0,3.501927912289882,1.0
149.0,41.0,56.0,3.1154447213880623,1.0
158.0,54.0,53.0,3.507863808317323,1.0
174.0,78.0,52.0,4.002552132898572,1.0
169.0,64.0,55.0,3.428820696987458,1.0
180.0,81.0,57.0,3.668668488817989,1.0
157.0,66.0,53.0,4.148778924875209,1.0
177.0,67.0,53.0,4.35469615270672,1.0
173.0,81.0,51.0,4.348636947778788,1.0
143.0,38.0,51.0,2.780339278413218,1.0
170.0,78.0,53.0,3.0125053452395303,1.0
145.0,47.0,52.0,2.787316605639548,1.0
147.0,46.0,57.0,3.7575293486480956,1.0
176.0,67.0,51.0,3.119174907006448,1.0
147.0,56.0,52.0,3.8612392564857965,1.0
142.0,37.0,55.0,2.9091584798981174,1.0
151.0,56.0,50.0,4.095983769798912,1.0
174.0,78.0,50.0,3.271767530527466,1.0
161.0,71.0,53.0,3.078692759998494,1.0
176.0,67.0,55.0,3.3091318774810947,1.0
171.0,64.0,50.0,4.0386324470913015,1.0
158.0,69.0,53.0,4.6245916986466185,1.0
171.0,68.0,57.0,3.10409236592374,1.0
169.0,78.0,53.0,4.289553472810476,1.0
165.0,74.0,51.0,3.5762440414302685,1.0
183.0,90.0,55.0,4.083586401465225,1.0
179.0,73.0,53.0,3.7950116172329764,1.0
167.0,59.0,54.0,3.960615527828046,1.0
150.0,50.0,53.0,2.8637141015658916,1.0
182.0,91.0,53.0,3.853777368948686,1.0
174.0,78.0,50.0,4.068888195918756,1.0
161.0,55.0,55.0,3.659642376082183,1.0
178.0,78.0,53.0,4.468030881246046,1.0
184.0,88.0,50.0,4.501164511155043,1.0
170.0,72.0,53.0,4.001799267919568,1.0
176.0,74.0,56.0,3.8064847618060043,1.0
155.0,49.0,51.0,4.606387665658116,1.0
146.0,47.0,56.0,4.479189775307643,1.0
168.0,79.0,57.0,4.565929191568094,1.0
157.0,70.0,54.0,2.908470771522981,1.0
178.0,84.0,56.0,4.281269302525123,1.0
179.0,88.0,51.0,3.388697697997239,1.0
174.0,78.0,55.0,4.5375904149131125,1.0
179.0,77.0,52.0,3.9974569186534588,1.0
153.0,54.0,54.0,3.523486734911333,1.0
143.0,39.0,54.0,4.561845373789561,1.0
149.0,52.0,51.0,4.048420400567924,1.0
183.0,95.0,55.0,4.2335436376398965,1.0
157.0,70.0,52.0,3.10549521252239,1.0
158.0,71.0,54.0,3.6192625289138256,1.0
161.0,67.0,56.0,4.41444036033119,1.0
169.0,71.0,52.0,3.4828145113501505,1.0
158.0,53.0,57.0,4.5451769147920364,1.0
174.0,88.0,54.0,3.47892173457079,1.0
166.0,76.0,57.0,4.511041628528369,1.0
164.0,56.0,53.0,2.767700055594613,1.0
145.0,48.0,57.0,3.7938060534448037,1.0
165.0,67.0,52.0,3.7326165727848117,1.0
154.0,50.0,55.0,3.5234093533215702,1.0
143.0,55.0,57.0,3.361812802955993,1.0
156.0,58.0,50.0,4.1102866499468735,1.0
153.0,58.0,50.0,3.45569789814946,1.0
171.0,66.0,50.0,3.6055250560977363,1.0
179.0,78.0,52.0,4.365835513270253,1.0
142.0,47.0,56.0,2.9210301380891144,1.0
178.0,80.0,52.0,2.7934015269332244,1.0
158.0,51.0,56.0,3.1436486234858916,1.0
167.0,65.0,51.0,4.570454670287623,1.0
160.0,69.0,57.0,2.840898605338597,1.0
148.0,42.0,55.0,3.4493017749185526,1.0
173.0,75.0,50.0,4.54699007164103,1.0
151.0,53.0,55.0,4.633152260923808,1.0
158.0,59.0,56.0,2.8650431271282355,1.0
162.0,67.0,52.0,3.580596089626021,1.0
166.0,72.0,55.0,2.8821067065508337,1.0
164.0,57.0,52.0,3.536473107979651,1.0
151.0,41.0,56.0,2.7944069693450198,1.0
143.0,56.0,52.0,3.553614350244242,1.0
166.0,64.0,51.0,4.437613124199194,1.0
152.0,55.0,55.0,4.515283030172614,1.0
170.0,69.0,54.0,3.5880672728684626,1.0
147.0,41.0,50.0,2.8801515199510934,1.0
151.0,57.0,50.0,4.2638941866906155,1.0
172.0,70.0,51.0,4.667290724342839,1.0
145.0,36.0,55.0,3.6328120094609218,1.0
165.0,57.0,51.0,2.829154394242014,1.0
164.0,61.0,55.0,4.246058501435976,1.0
165.0,62.0,54.0,3.705785275560247,1.0
153.0,52.0,51.0,3.218382851576699,1.0
159.0,63.0,56.0,4.647861771379738,1.0
169.0,76.0,57.0,2.9787846436125016,1.0
174.0,71.0,53.0,3.629843987126662,1.0
151.0,52.0,55.0,3.6262772599802373,1.0
149.0,47.0,55.0,2.7137380025938467,1.0
181.0,82.0,54.0,2.8233221173308696,1.0
173.0,77.0,54.0,3.7410944273750433,1.0
149.0,42.0,54.0,4.152931723481037,1.0
181.0,87.0,57.0,3.6608738173496103,1.0
155.0,52.0,57.0,3.2882168483948253,1.0
161.0,72.0,54.0,4.318345738330925,1.0
166.0,65.0,54.0,4.145927899931748,1.0
159.0,55.0,50.0,3.3974607006041264,1.0
161.0,57.0,55.0,2.9591323679461206,1.0
147.0,57.0,50.0,3.025188264169813,1.0
145.0,55.0,57.0,3.8644607885118845,1.0
180.0,81.0,57.0,4.679401501474954,1.0
165.0,58.0,57.0,2.865313913002903,1.0
155.0,48.0,55.0,4.272656041026597,1.0
174.0,67.0,53.0,4.042175591945944,1.0
165.0,79.0,50.0,3.3108721607694673,1.0
170.0,79.0,52.0,2.826268514077146,1.0
153.0,52.0,50.0,3.0812373775979482,1.0
183.0,75.0,55.0,3.1966205486886334,1.0
156.0,58.0,55.0,4.355573877393348,1.0
179.0,76.0,56.0,3.5783458709056495,1.0
147.0,42.0,50.0,3.874456699520175,1.0
164.0,60.0,54.0,3.5924295077257113,1.0
165.0,58.0,54.0,3.793069431671894,1.0
145.0,57.0,53.0,2.835344456911968,1.0
181.0,84.0,57.0,3.329074300786901,1.0
167.0,74.0,50.0,3.670832781324495,1.0
179.0,86.0,55.0,4.1247736349403725,1.0
162.0,70.0,51.0,4.394575182596867,1.0
177.0,71.0,54.0,4.248345961807111,1.0
157.0,47.0,54.0,3.3587120797360823,1.0
148.0,49.0,54.0,4.1111237422382105,1.0
158.0,56.0,53.0,3.814322075626461,1.0
161.0,69.0,52.0,3.8002782158776665,1.0
143.0,57.0,51.0,3.207683707335145,1.0
177.0,83.0,55.0,4.285427709382374,1.0
169.0,68.0,55.0,2.8174563583022127,1.0
159.0,58.0,56.0,3.960119961792598,1.0
158.0,66.0,50.0,4.015394762484737,1.0
161.0,66.0,50.0,4.516313992926016,1.0
145.0,43.0,56.0,3.273069906179469,1.0
182.0,95.0,50.0,3.942212882935952,1.0
146.0,59.0,50.0,2.786420522825953,1.0
147.0,43.0,56.0,4.403058016685732,1.0
153.0,51.0,57.0,3.7657905987273756,1.0
145.0,48.0,54.0,4.105753712783699,1.0
153.0,49.0,52.0,3.7314640263732377,1.0
142.0,54.0,55.0,4.660526215125425,1.0
176.0,87.0,50.0,2.7406836089135775,1.0
160.0,58.0,57.0,4.127004119642228,1.0
175.0,89.0,50.0,4.681079233914739,1.0
156.0,61.0,57.0,3.207103085715713,1.0
147.0,44.0,51.0,3.274382719085794,1.0
172.0,63.0,51.0,3.801695229857108,1.0
146.0,40.0,50.0,2.9525884563936025,1.0
154.0,46.0,55.0,4.2499115382600925,1.0
173.0,81.0,53.0,3.2574916281947237,1.0
164.0,63.0,54.0,3.3090066103001154,1.0
158.0,67.0,55.0,3.1994998253091373,1.0
171.0,72.0,50.0,4.429792689899012,1.0
175.0,69.0,54.0,4.041998864852501,1.0
168.0,61.0,56.0,4.364539594630409,1.0
177.0,69.0,55.0,4.582386706358049,1.0
150.0,56.0,53.0,3.6167729349292683,1.0
176.0,72.0,56.0,2.8142068525244452,1.0
148.0,39.0,54.0,3.8936412931394964,1.0
172.0,74.0,51.0,3.229361654632566,1.0
146.0,51.0,56.0,3.786961630966232,1.0
142.0,42.0,51.0,3.520406555504935,1.0
165.0,66.0,52.0,3.464857780352535,1.0
151.0,45.0,50.0,3.9018695062394624,1.0
167.0,71.0,51.0,3.1018154629300483,1.0
172.0,85.0,57.0,2.9896775353861678,1.0
183.0,82.0,51.0,3.1031534538476624,1.0
156.0,48.0,56.0,2.769044248537196,1.0
149.0,39.0,53.0,3.6363139203984893,1.0
151.0,64.0,55.0,3.836146993780593,1.0
145.0,37.0,51.0,4.242665853762495,1.0
142.0,44.0,55.0,3.9640711444004406,1.0
177.0,68.0,54.0,4.148587692627197,1.0
152.0,51.0,50.0,4.1962008110363,1.0
165.0,77.0,54.0,2.8288806748683153,1.0
184.0,96.0,54.0,3.0590546476692446,1.0
180.0,76.0,55.0,4.586381195005005,1.0
166.0,64.0,56.0,2.8886838145912517,1.0
184.0,75.0,51.0,4.412560398560095,1.0
159.0,59.0,51.0,4.333591073595689,1.0
171.0,77.0,52.0,3.410718312076718,1.0
168.0,72.0,54.0,3.934743789155914,1.0
153.0,43.0,51.0,2.9828679884180147,1.0
163.0,69.0,51.0,4.100873060134017,1.0
142.0,48.0,55.0,4.461274222482069,1.0
164.0,59.0,51.0,3.5736273059306933,1.0
153.0,49.0,57.0,2.8874117111348734,1.0
142.0,32.0,50.0,2.7999073774029264,1.0
170.0,68.0,51.0,4.163231458564969,1.0
179.0,90.0,53.0,3.0319127312162313,1.0
143.0,39.0,57.0,4.66602345955253,1.0
152.0,63.0,56.0,3.241828880258937,1.0
163.0,54.0,53.0,4.5869762927878455,1.0
170.0,65.0,55.0,3.1359878833872665,1.0
149.0,58.0,57.0,4.537836274706697,1.0
174.0,86.0,52.0,3.0064798544257174,1.0
172.0,84.0,56.0,3.5858277084395294,1.0
150.0,48.0,54.0,4.086398446296935,1.0
165.0,73.0,56.0,3.5259417420984125,1.0
180.0,77.0,54.0,4.246641753172608,1.0
176.0,73.0,52.0,3.066565129437187,1.0
164.0,62.0,51.0,2.9977641118667004,1.0
146.0,57.0,51.0,4.148452983770498,1.0
171.0,73.0,56.0,2.8277376359137403,1.0
163.0,56.0,56.0,4.255988697961465,1.0
166.0,76.0,51.0,3.5144352398723724,1.0
176.0,67.0,51.0,3.3744742803040375,1.0
148.0,41.0,56.0,2.7709730090816547,1.0
143.0,55.0,51.0,2.8561939267048526,1.0
152.0,62.0,53.0,3.9620542413413675,1.0
145.0,35.0,54.0,3.7078129337825745,1.0
167.0,77.0,53.0,4.402736265595436,1.0
162.0,55.0,52.0,4.271733455709137,1.0
177.0,84.0,54.0,3.7765426127847874,1.0
161.0,69.0,57.0,4.604176272474138,1.0
169.0,65.0,56.0,4.356584249826212,1.0
159.0,54.0,53.0,4.078564514439772,1.0
143.0,50.0,54.0,3.933224389610216,1.0
179.0,78.0,50.0,2.9169548516295087,1.0
175.0,71.0,54.0,4.132950285729868,1.0
158.0,55.0,54.0,2.9894470202388623,1.0
151.0,52.0,54.0,2.9708725579572475,1.0
152.0,43.0,52.0,3.357110310329758,1.0
175.0,77.0,52.0,3.426458438112782,1.0
160.0,74.0,50.0,4.620369457113371,1.0
152.0,66.0,52.0,3.519653100221041,1.0
181.0,83.0,57.0,4.561981862232811,1.0
143.0,37.0,55.0,3.2434015943427066,1.0
148.0,62.0,54.0,3.2740410474972883,1.0
158.0,58.0,56.0,2.719154483996263,1.0
166.0,65.0,53.0,3.107545362217061,1.0
149.0,52.0,55.0,3.130805259703253,1.0
176.0,68.0,51.0,4.415436007603058,1.0
164.0,65.0,51.0,2.8646190579023356,1.0
168.0,70.0,56.0,3.9363088489994844,1.0
155.0,65.0,52.0,3.211304331926328,1.0
166.0,71.0,53.0,4.433400439114999,1.0
177.0,76.0,55.0,3.052785258579217,1.0
149.0,41.0,53.0,4.181071285707937,1.0
176.0,89.0,57.0,3.9786020298926825,1.0
166.0,69.0,50.0,4.5355684153528975,1.0
182.0,79.0,53.0,2.7247090310317104,1.0
166.0,67.0,53.0,3.8933100754722547,1.0
150.0,55.0,57.0,4.658223161528188,1.0
156.0,52.0,51.0,4.533668135836524,1.0
184.0,98.0,53.0,4.045388720074962,1.0
156.0,68.0,55.0,4.335768134147193,1.0
142.0,49.0,53.0,4.575165450403276,1.0
182.0,86.0,53.0,4.0206972579550335,1.0
144.0,49.0,55.0,2.908820673241923,1.0
174.0,84.0,57.0,4.00374902942149,1.0
150.0,49.0,51.0,2.7030858249872693,1.0
184.0,76.0,57.0,2.9316223554955645,1.0
151.0,58.0,51.0,2.728259290576793,1.0
174.0,85.0,54.0,3.550277893354446,1.0
151.0,63.0,52.0,3.5027561834209746,1.0
146.0,43.0,56.0,3.4793515288302572,1.0
150.0,56.0,50.0,2.7108245140438347,1.0
150.0,55.0,51.0,4.392512870626129,1.0
152.0,59.0,52.0,4.302131350159533,1.0
154.0,60.0,57.0,3.091531367606697,1.0
142.0,45.0,57.0,3.5014200321867888,1.0
151.0,56.0,51.0,3.593474751506532,1.0
184.0,96.0,54.0,3.6276729423738665,1.0
167.0,78.0,57.0,3.186764095391001,1.0
184.0,83.0,56.0,2.804178945850783,1.0
167.0,62.0,57.0,4.676841677856076,1.0
153.0,60.0,56.0,3.573637922678314,1.0
175.0,89.0,57.0,3.068263784912863,1.0
150.0,61.0,56.0,2.8397030742329097,1.0
159.0,55.0,55.0,3.402472351952347,1.0
151.0,48.0,55.0,4.149808539815986,1.0
152.0,49.0,57.0,3.2870195560807303,1.0
160.0,68.0,53.0,4.298389193019414,1.0
151.0,55.0,55.0,4.533885973407568,1.0
167.0,71.0,51.0,3.7928653317901255,1.0
151.0,48.0,52.0,3.994335132934131,1.0
178.0,81.0,54.0,4.419896233277653,1.0
153.0,59.0,51.0,4.685486540847293,1.0
156.0,65.0,51.0,4.39229714309352,1.0
146.0,60.0,50.0,3.174643334787426,1.0
183.0,77.0,52.0,4.383124578465088,1.0
151.0,48.0,54.0,3.9669235444943878,1.0
165.0,58.0,55.0,4.126206364398178,1.0
176.0,78.0,52.0,3.0464542218932205,1.0
158.0,68.0,50.0,3.1340295595919017,1.0
167.0,76.0,50.0,2.7408018048920884,1.0
166.0,59.0,56.0,4.221667413201018,1.0
164.0,58.0,54.0,3.967498667731242,1.0
181.0,81.0,53.0,3.3750008893746344,1.0
146.0,59.0,55.0,2.8448296950859078,1.0
169.0,80.0,54.0,3.7757291503906396,1.0
153.0,67.0,56.0,2.9996425550345673,1.0
170.0,66.0,53.0,2.948622592481047,1.0
183.0,74.0,55.0,4.184966149543031,1.0
152.0,45.0,55.0,4.448914507928448,1.0
163.0,64.0,50.0,4.057065242952526,1.0
172.0,64.0,53.0,3.545876841398661,1.0
174.0,72.0,55.0,3.4055190464463356,1.0
143.0,46.0,53.0,3.8118843885710327,1.0
157.0,52.0,51.0,2.7758757600406088,1.0
148.0,53.0,50.0,3.998974903098389,1.0
151.0,58.0,53.0,4.326157816796453,1.0
152.0,53.0,51.0,4.036564332070554,1.0
170.0,78.0,52.0,4.097436285427303,1.0
156.0,64.0,56.0,2.7287837486643527,1.0
172.0,63.0,53.0,3.2039576256931683,1.0
166.0,74.0,52.0,3.196541476630787,1.0
183.0,74.0,52.0,2.9631039098766,1.0
152.0,54.0,50.0,3.2073799466299957,1.0
167.0,68.0,55.0,4.6907513980212725,1.0
178.0,70.0,55.0,3.88678385504417,1.0
162.0,64.0,56.0,4.574955419248595,1.0
159.0,73.0,54.0,4.001457820216087,1.0
167.0,57.0,57.0,4.154074614595556,1.0
150.0,40.0,57.0,3.3148631662161536,1.0
148.0,60.0,51.0,4.227908017190257,1.0
184.0,96.0,56.0,3.7692317449132418,1.0
169.0,62.0,53.0,3.0639263891756303,1.0
179.0,75.0,52.0,2.7693023728723176,1.0
144.0,55.0,55.0,3.101409544528526,1.0
148.0,40.0,52.0,4.220846871391885,1.0
156.0,59.0,57.0,3.7134452040951382,1.0
178.0,78.0,57.0,4.073919453938683,1.0
180.0,94.0,54.0,3.6503305364791028,1.0
161.0,54.0,51.0,2.770091627457881,1.0
154.0,54.0,55.0,4.03818755141629,1.0
160.0,51.0,50.0,4.6319958147790565,1.0
175.0,86.0,53.0,2.99837261534496,1.0
143.0,44.0,50.0,2.8473504680562645,1.0
160.0,51.0,57.0,3.0426956053713896,1.0
180.0,79.0,53.0,2.9464665717442493,1.0
149.0,59.0,57.0,4.330368596845635,1.0
149.0,55.0,54.0,4.394209366960294,1.0
175.0,67.0,57.0,4.099293165171408,1.0
153.0,66.0,51.0,3.9431427075582457,1.0
183.0,88.0,51.0,3.0435289747721495,1.0
150.0,40.0,51.0,3.1923702454357645,1.0
176.0,69.0,56.0,4.093493414110468,1.0
154.0,65.0,50.0,3.287133617230154,1.0
171.0,66.0,53.0,4.060482858208181,1.0
153.0,61.0,51.0,2.8192512211206013,1.0
159.0,58.0,52.0,2.803531508671099,1.0
156.0,64.0,54.0,3.353345125081349,1.0
161.0,56.0,52.0,4.372994791886642,1.0
176.0,74.0,53.0,4.657012730892649,1.0
165.0,63.0,53.0,3.4947174920707464,1.0
171.0,76.0,54.0,4.512260539676579,1.0
171.0,71.0,55.0,2.8412669926723186,1.0
159.0,63.0,53.0,3.6997679930900715,1.0
148.0,39.0,53.0,3.653225719945162,1.0
183.0,82.0,57.0,2.767573949466205,1.0
182.0,90.0,51.0,3.384777103013255,1.0
159.0,71.0,51.0,4.316886627890094,1.0
162.0,69.0,56.0,3.936476782861241,1.0
166.0,57.0,51.0,3.081844442113937,1.0
165.0,63.0,55.0,4.2267759674997745,1.0
182.0,77.0,55.0,4.637988542708267,1.0
152.0,66.0,57.0,2.771312801723205,1.0
162.0,64.0,57.0,3.200556249229029,1.0
159.0,72.0,53.0,3.080197786691293,1.0
163.0,68.0,55.0,3.1017970012565916,1.0
148.0,46.0,51.0,4.286578917799939,1.0
158.0,51.0,56.0,4.2546150931699,1.0
145.0,52.0,53.0,3.509351240615633,1.0
142.0,44.0,56.0,4.182266066736315,1.0
163.0,54.0,54.0,3.6570216570081673,1.0
147.0,37.0,52.0,3.4070154565354738,1.0
152.0,56.0,51.0,3.773314463687475,1.0
154.0,64.0,50.0,4.084944852387366,1.0
142.0,39.0,56.0,4.3741172685294085,1.0
144.0,38.0,52.0,4.673064589534415,1.0
161.0,61.0,56.0,4.244614417709347,1.0
143.0,44.0,54.0,4.276189497215579,1.0
171.0,71.0,55.0,3.4798304774943576,1.0
164.0,75.0,53.0,3.855553991198353,1.0
184.0,85.0,53.0,3.6882169748524873,1.0
151.0,51.0,53.0,3.903592601669716,1.0
159.0,51.0,51.0,4.270314044890808,1.0
152.0,65.0,56.0,4.534185661412704,1.0
176.0,66.0,54.0,3.6576127327074395,1.0
153.0,63.0,57.0,3.0306291833084407,1.0
164.0,65.0,56.0,2.7180098485135638,1.0
180.0,83.0,50.0,3.7602822326851593,1.0
159.0,71.0,55.0,3.37343991534763,1.0
150.0,46.0,55.0,3.824287139299702,1.0
155.0,51.0,55.0,4.221103230245848,1.0
174.0,83.0,54.0,4.206532827887265,1.0
154.0,48.0,57.0,4.362651816205642,1.0
152.0,61.0,51.0,3.2527185271001215,1.0
178.0,82.0,57.0,3.5370805068799736,1.0
176.0,79.0,57.0,3.029199298564457,1.0
169.0,78.0,57.0,3.3024945464279414,1.0
178.0,78.0,55.0,4.0458434282940825,1.0
184.0,74.0,52.0,4.101824301978878,1.0
142.0,41.0,52.0,3.105803701813985,1.0
161.0,72.0,56.0,3.3987276484933835,1.0
183.0,92.0,56.0,3.3786622862947935,1.0
182.0,87.0,57.0,4.677929015960507,1.0
167.0,81.0,56.0,4.205218622189836,1.0
160.0,63.0,54.0,3.1397106640927053,1.0
174.0,75.0,53.0,2.7208927058355172,1.0
174.0,88.0,52.0,3.554232410895734,1.0
165.0,73.0,56.0,4.07044397609433,1.0
169.0,64.0,50.0,3.0041242626376237,1.0
153.0,47.0,55.0,3.6756858752959665,1.0
181.0,93.0,52.0,3.316493421836326,1.0
166.0,63.0,53.0,2.730898576793546,1.0
170.0,74.0,51.0,3.4323907364631987,1.0
157.0,67.0,56.0,3.3650405208165575,1.0
159.0,54.0,53.0,2.7009134629378204,1.0
183.0,74.0,54.0,3.8477140934244978,1.0
146.0,49.0,54.0,4.63050594772835,1.0
157.0,59.0,56.0,3.385676270789971,1.0
153.0,49.0,57.0,3.9346202160591215,1.0
160.0,50.0,57.0,3.861489379258365,1.0
165.0,74.0,54.0,3.153907229421903,1.0
180.0,88.0,55.0,3.403670118630003,1.0
158.0,68.0,52.0,3.8626216010508627,1.0
172.0,83.0,52.0,4.24123470626245,1.0
147.0,55.0,50.0,4.241018466128879,1.0
144.0,35.0,50.0,4.624267713940635,1.0
151.0,65.0,56.0,4.275097027109599,1.0
164.0,71.0,55.0,3.186342326461272,1.0
